post_caption,predicted_label
"3 hari lagi, untuk pertama kalinya, aku tampil di Kuala Lumpur, Malaysia🇲🇾\n\nKali ini, sebagai BAALE. Proyek soloku yang, kalau dihitung dari panggung pertama kami, umurnya baru genap 1 tahun per kemarin. Kali ini, aku datang bukan sebagai aktor. Yang lakonnya ternyata cukup dikenal di sana. Kali ini, bukan juga sebagai apa yang dikenal di masa yang lalu. Grup musik yang juga katanya sempat menemani masa kecilnya dewasa muda kawan-kawan Malaysia sejak 2011. Kali ini, aku datang mengenalkan album Fortuna debut album BAALE dan membuat pertunjukkan spesial di ZeppKL untuk tanggal 15 besok.\n\nKali ini, degdegannya berlebih. Ingin kasih yang terbaik untuk semua yang terlibat dan mereka yang akan hadir nonton. Kali ini, bangganya juga berkali lipat. Karena ku lihat sendiri bagaimana seluruh tim bekerja dengan maksimal di pos masing-masing. Secara, ini pertunjukan besar pertama kami bersama di luar Indonesia. Kali ini juga, senangnya berlipat ganda. Karena setelah hampir 1 dekade, akhirnya aku bisa berdiri di kaki sendiri dan bawain karya sendiri ;)\n\nKali ini, tanpa melupakan masa yang lalu, ku harap bisa mengenalkan musik dan sisi diriku kini, yang gak sering terlihat. Untuk mereka yang sudah lama atau pun untuk kamu yang baru. Kali ini, izinkan aku berkenalan lagi. Sampai berjumpa ya! 👋🇲🇾✨️",personal storytelling
"Luka dari rumah, bukan alasan cari pelukan yang salah. Kesepian itu ujian—bukan pembenaran buat maksiat perlahan. Allah gak pernah abai. Jangan balas luka dengan dosa. Yang kamu butuh bukan pelarian, tapi pulang. Jangan cari pembenaran lagi ya kawan, aku lebih yakin kalau kamu sebenarnya tau arah yang tepat buat kembali. Kita jalan pelan-pelan yaaaa🫂🤗 #ceritaajasini #reminder #selfreminder #quotes #syukur #creativepost #creativemultiplepost #asikinfeedsmu #sharingiscaring #somewheremagazine #shootonphone #handinframe #humaninterestindonesia #redflags #explorepage #selflove #hijrah #reminderislamic #istiqomah",personal storytelling
"Hiding the truth just to be loved is manipulation, not love. ☺️ #tulisanirin — #relationshipquote #quotestoliveby #relationshipadvice relationship problems, honesty, manipulation",personal storytelling
"Behind every woman’s dream, there’s the love and support of her husband and children, who keep dreaming and fighting together. Thank you 🫶🏻 Kebaya & batik are from @ivory.studiortw @oviivory .",personal storytelling
I have found the one whom my soul loves - Song of Solomon 3:4 The Holy Matrimony of Anthony & Mitzi #icONIcloveforMITZI,personal storytelling
"Finally managed to get a table at this viral steakhouse! The cozy ambiance, reasonable prices, and—most importantly—unlimited fries make this place worth the visit. We, of course, had to try the PICCA's signature Picanha steak. It's tender, juicy, and full of flavor. We also went for their seasonal specials: Pasta ai Gamberi and Grilled Seabass, which were both surprisingly good! But honestly? Radit and I agree, the real star of the night was the homemade fries. So addictive, we couldn't stop asking for refills LOL 🤣🍟 Definitely coming back. Solid pick for an easy, casual satisfying dinner. 📍PICCA Steakroom @picca.steakroom",personal storytelling
"nyatanya di umur 20an, apalagi 20an awal itu rasanya kaya susah aja buat nahan diri buat ngga ngejar validasi dari orang lain ngga di gunung, di kerjaan, masyarakat, semua berbondong-bondong mengejar validasi, padahal jika memang kebunmu memang penuh dengan bunga yang cantik, kamu gaperlu kok memetik dan menunjukkan bunga itu ke semua orang, mereka bakalan tau sendiri tanpa kamu susah payah ngejar validasi, mending fokus memperbaiki diri, iyakan aku nulis apaan dah guys? au ah semoga bermanfaat yaaa jangan lupa follow untuk postingan menarik selanjutnya @fuad.aliromadoni @fuad.aliromadoni #montainesia #pendakikeren #pendakiindonesia #kembalikealam #menitilangkah #creativemultiplepost #multiplepost #instagrammagazine #instacreative #sindoroviaalangalangsewu",personal storytelling
"Ga rugi bawa2 sampah ke JxB!! Kalo kalian punya sampah bekas skincare, mending langsung bawa ke boothnya @garnierindonesia di Jakarta x Beauty (JxB), JCC hall B. Lumayan bisa dapet freebies dan sekalian jg belanja disana soalnya ada banyak diskon sampai dengan 66%!! #GarnierJXB2025 #JakartaXBeauty2025 #Skin",personal storytelling
"Tepat di hari Tasyakuran kk bayi terdapat hari bahagia kami juga dimana usia pernikahan kami menginjak 3th. Ya mungkin sebagian org akan bilang “yak baru seumur jagung” gpp kok hehe tapi kami tetap bersyukur, bisa tetap romantis dan bahagia, kami tidak akan pernah malu mengungkapkan rasa sayang kami depan org banyak karena kami sama2 bersyukur saling memiliki satu sama lain, bisa sama2 berjuang baik senang maupun susah sekalipun terkadang namanya perjalanan selalu ada kerikil INSYAALLAH kami tetap saling menjaga dan percaya. Terima Kasih pph @deemzputra1130 yg selalu memberikan perhatian luar biasa dan memberikan kasih sayang berlimpah sehingga ALLAH memberikan kita pelengkap yg INSYAALLAH sebentar lg akan Launching. I LOVE YOU MORE THAN YOU KNOW PAPAH 😘. Dan banyak2 terima kasih buat semua vendor yg sudah membuat rangkaian acara tasyakuran kk bayi menjadi sangat berkesan dan indah sekali, dari hasil make up yg semua org pada nanya make upnya apa bagus bgt 🤭😬 trus backdropnya lucu banget, trus WO yg luar biasa mau direpotin dan sangat profesional, trus lagi rangkaian adat yg sakral dan menjadi momen yg ga bisa dilupain 😘🥰😍 • All package: @ovii_makeup Makeup: @ovii_makeup WO: @erka_event.project Fg: @kanagrafi Dekorasi: @bantumanten.project Upacara adat: @edisusantomc #soulnusantara",personal storytelling
"When I said this is one of the best looking work of art ever, here's the proof of the adventures of my Valerie, or more known as V in Night City. After playing Starfield and moved on to Phantom Liberty, it just shows how damn good the writing and execution of the world for CP2077. Im a bit sadden with CD Projekt Red moving off from REDengine. I fully understand the why, and thats why I will be making the content, but damn if it isn't one of if not arguably the most beautiful worlds ever created. <All taken in 4K + Path Tracing>",personal storytelling
Lagi ngeliatin dia sama yang lain 🥀🙂‍↕️ Song : Diujung Jalan From : @inisierra_ #beranda #galau #berandainstagram #lagugalau #galaubrutal #coverlagu,personal storytelling
"last one from the half marathon last sunday, i swear. GOD, i used to hate running (not that I love it now). just 7 months ago, i couldn't even manage 5km without stopping or walking. but here i am, running 21km++ non-stop — my longest one everrrr, and surprisingly super enjoyable. another side quest checked off the list — on to the next one!",personal storytelling
"Review : Fallout (Amazon) Part 1/3 - Sisanya di Pinned Comment. Fallout adalah contoh STRONG FEMALE CHARACTER DONE RIGHT. Menurut gua yang bikin charming dan bagus banget adalah, Ella Purnell sempurna menjadi Lucy. Dari awal kita lihat Lucy bener-bener katak dalam tempurung karena dunia yang dia ketahui cuman yang ada di Vault, semua morale compassnya ya a perfect society, yang membuatnya jadi naive dan innocent banget. Contoh pertama: orang pertama yang dia temui adalah si bangsat yang ngajak have sex, dibalas dengan sangat sopan tanpa adanya judgement dan dengan kepolosan, interaksi dia dengan orang yang kasar pun masih sangat innocent. Kita bisa lihat perjuangannya dalam perlahan memahami ideologi dan moralitas yang dia pegang ternyata perlahan harus berubah dan beradaptasi saat ketemu dunia nyata diluar Vault 33. Seriesnya juga di shot pake 35mm Film, lensa anamorphic setiap rack focus kliatan breathing, sering kita gak inginkan tapi justru mengisi tekstur dunianya dan memang dibuatnya mendekati gamenya buat camera movementnya dan grainy di beberapa shotnya, mungkin beberapa dari kalian gak suka, tapi buat gua ini bener-bener cocok untuk dunianya, radioactive = grain so yeah another fun layer to it. Apa yang bikin Lucy bener-bener endearing karena Ella Purnell memiliki mata yang bisa dibilang dog eyes atau Golden Retriever eyes, kaya shot yang di dalam toko, lensnya langsung berubah jadi wide lens untuk close shotnya, saat di akhir Episode 2, atau saat close up dia komunikasi dua arah. Hasilnya? Matanya jadi keliatan lebih gede lagi, giving that sense of hope, innocence and looking for help. Optimisme dia yang dilihat aneh oleh orang-orang wasteland cocok banget untuk tekstur Vault dweller dibanding dunia nyata. Kita lihat Lucy gampang banget dilempar sana-sini sesuai kenyataan bahwa ya memang lemah secara fisik. Sama yang semua kita alami saat pertama kali main Fallout, awalnya kita mau berbuat baik, mau berusaha untuk solve issues melalui diplomasi seperti apa yang dilakukan oleh Lucy, tapi lama-lama kita eneg dan jalur yang diambil ya beda jauh dari awal main. Lucy is the perfect example how a character is well-written within a settled universe / IP.",personal storytelling
"always enjoy standing on podium two weeks in a row,🥇🥇alhamdullilah😇🙏🏼",personal storytelling
Terlalu candu tapi sakit si !🥀 Song : Diujung jalan From : @inisierra_ #beranda #galau #berandainstagram #lagugalau #galaubrutal #coverlagu #diujungjalan #inisierra #sierra,personal storytelling
"#mandatorymedalmondaypost 🥇 still can’t believe (once again) that i got to be here, from a nobody to a half marathon pacer… what an experience! 🥹🫶🏻 wlpn di tengah - titik kritis i wasn’t feeling my best, tapi energy dari gerbong hm sub 2:45 & also my pacer mate @taammonste @hayatinupush11 bener benerrr rame, solid, and so full of spirit. it kept me going all the way to the finish line!!😭 again, huge thanks to the @mizunoid team & @btn_jakim for giving us such an incredible and well-prepared experience from the very beginning, aku jadi kenal & bertemu banyak orang seru, baik hati & hebaat🥹 esp @iwansaktiawan7 @bella.scholastica @sarfinasheila @luthfigo @dickyafs (hiks gaada foto brg coach dicky selama event). truly an honor to be trusted with this role, and even more special to cross the line strong, happy, and right on pace. what a day! 💙✨",personal storytelling
"Hey everyone! I’m back! 👋👋 Thank you sooo much ya buat support yang udah kalian kasih untuk aku. Muchas gracias buat supportive comments and DMs yang kalian kirim buat aku selama ini. I’m so sorry belum bisa ngasih performa terbaik di episode kali ini.. 🥺 But I am sooo happy being part of Indonesia’s Next Top Model Cycle 2. Aku sangat bersyukur untuk semua ilmu dan pengalaman yang aku pelajari selama masa karantina. From bottom two, and finally got FCO was like roller coaster for me! I was super nervous at the first episode, tapi alhamdulillah aku bisa terus fokus dengan tujuan dan diriku sendiri sampai diposisi sekarang. Yeay!! My support system Mamah Papah Makasih selalu menguatkan dan mempercayai aku. Love you 💕 Thank you mentors Kak @lunamaya kak @ganegani Kak @panca_m and also kak @ivan_gunawan untuk semua masukan dan arahan yang pasti bermanfaat banget buat aku kedepannya. 🤗🤗Thank you  team @intm_nettv , juga team make up, wardrobe dll sudah memberikan yg terbaik untuk penampilan aku lebih stand out. 🥰🥰 And i would like to say thank you banget banget buat yg bikin @nitaoktarrcetar @nita.intm @teamnita_intmc2 hahahaha kalian baik banget Love!❤ Thank youuu. To my beloved girls @odddyy20 @faradinamaliaa @helenhiuu @sarahtumiwa @alfirdalifia @evannywityo @peacejemima @tiffany_jolie semangaaat! Kasih yg terbaik yaaa, see you guys on top!! Fashion stylist @nikomridwan Photographer @abimanyu_arif And team @ratna_ind",personal storytelling
"Izin ibu ketua dan mba mba sayang terimakasih untuk kebersamaannya🤗 Senangnya bisa sharing bikin keterampilan Chunky bag sama ibu ibu anggota kesayangan yang kreatif, ceria dan chentylita🫶🏼 Selain bikin tas, kita jg sharing cara memilih packaging untuk product dan photo product sederhana sebagai bekal mereka bikin usaha. Gak sulit kok! cukup butuh chunky yarn, waktu (15-20menitan) dan Niat pastinya. Itu udh jadi product yang paling sederhana Hahaha What's next?",personal storytelling
"Saat waktu berjalan lebih lambat di Desa🍃 Walaupun ga sempet keliling karena dikejar waktu, suasana di Dampit walaupun cuma di sekitar rumah @faridnandaa_ tetep syahdu banget. Next kalau ke Dampit lagi, baru kita explore!",personal storytelling
"Baju kembaran ini terjadi secara tidak sengaja. Secara random pas packing ternyata masing2 dari kita bawa atasan putih dan bawahan coklat. Sungguh bangga diri inii, ini yg dinamakan keluarga sejiwa sejodoh😛 AZEEEKKK🤣🤣 Walopun tnyata warna outfit kita kaya seragam staff hotel😬🤭 #kinosgina #kinossquad #family #masyaallahtabarakallah #couple #utauti #ibunceritamulu",personal storytelling
"“Empowering Athletes, Inspiring the Nation.” 🇮🇩📸💪🏻 Seneng banget hari ini Timboi dapet kesempatan untuk sharing pengalaman di TikTok Workshop, kolaborasi @tiktokofficialindonesia X @timindonesiaofficial 🙋🏻‍♂️ Semoga makin banyak atlet-atlet Tim Indonesia yang berprestasi dan bisa sharing pengalaman mereka lewat konten di TikTok. Harapannya agar bisa menginspirasi atlet-atlet muda di Indonesia agar mampu explore talenta mereka lewat olahraga ya.. Semangat terus atlet Indonesia!👊🏻❤️",personal storytelling
Can't wait to show you the studio results and today kita hunting beberapa barang untuk studio kita mumpung lagi BOOM SALE 👀🫶,personal storytelling
"Hadirnya sebagian WNI di luar negeri yang alih-alih membawa citra positif bangsa, justru memperburuk persepsi publik negara setempat terhadap kita semua. Bukan karena mereka tak mampu secara finansial, tapi karena mereka tak siap secara mental dan sosial. Kelakuan yang tidak menghormati norma dan ketertiban publik, entah itu berteriak di ruang umum, berperilaku norak, atau merasa diri “berhak” mengekspresikan nasionalisme secara tidak pada tempatnya, adalah bentuk rendahnya kesadaran diri sebagai tamu di negara orang. Problemnya bukan pada aksi sesaat. Tapi pada kecacatan mental kolektif yang tidak membedakan antara ruang pribadi dan ruang publik, antara ekspresi diri dan gangguan sosial. Yang lebih mengganggu: ketika kritik dilontarkan, justru dibalas dengan pembelaan yang penuh emosi, seolah merasa kebebasan berekspresi adalah lisensi untuk mengabaikan tata krama. Pertanyaannya: mengapa kita begitu mudah keluar negeri, tapi gagal membawa standar perilaku minimum sebagai warga global? Apakah sudah waktunya kita mempertimbangkan bahwa syarat menjadi representatif di luar negeri tidak cukup hanya dengan paspor dan dana, tapi juga dengan etika, kontrol diri, dan kemampuan untuk membaca konteks budaya? Ini bukan soal membatasi orang pergi ke luar negeri. Tapi soal tanggung jawab. Karena perilaku individu di luar negeri akan selalu menjadi wajah kolektif bangsa. #tulisIman",personal storytelling
"Tempat ku melepas penat 😮‍💨 Dream come true! Semoga banyak lagi mimpi tercapai disini! Dan juga mimpi Anak2 muda berbakat lain yang bisa berkarya disini ;) Not Only about Money, This is bout to make an Impact and Legacy! 💪🏻 #PengusahaYangGila2Music😅",personal storytelling
"A full view of Adam & Eve 🍏🐍 - Fun fact: According to some Jewish beliefs (also in Biblical Hebrew) the snake that encouraged Eve to eat the apple was Lilith, Adam's first wife. 🐍🍎🤯 Some people believe that Lilith was the woman implied in Genesis 1:27 and was made from the same clay as Adam. Because she was made from the same clay, she refused to be submitted to her husband, Adam, and left the perfection of the Garden of Eden. Three angels tried in vain to force her return but she did not want to, thus making her the first woman to deny the orders of God and Man. She wanted to be equal to Adam. 👀 Awhile later, God made Eve out of Adam's rib. Of course, traditional catholicsm denied this story... what do you think of Lilith? 🤔⛪️👇",personal storytelling
"2 hari menuju BAALE Fortuna Live in Kuala Lumpur, Malaysia🇲🇾🤒Kemarin, paska latihan dan gladi resik untuk show di Malaysia, tiba-tiba badan ini menggigil hebat. Ga biasanya terjadi serangan akut begini... (dipotong untuk ringkas)",personal storytelling
"Alhamdulillah ke Jogja kali ini bisa sempet ke kajian ustadz @mabduhtuasikal lanjut kenalan, konsul smp makan siang bareng. 2023 berangkat haji bareng, satu maktab, tapi mau nyapa sungkan takut ganggu, krn beliau sedang urus orang tuanya. Udah lama ikut kajian onlinenya, setiap cari apapun tentang islam dari hukum2-ilmu-dalil-hadist-dll @rumayshocom selalu menjadi patokan utama aku. Setelah buka dari Rumaysho baru deh aku baca dari rujukan lain. Bersyukur banget bisa langsung ngobrol santai tapi banyak makna sama pendirinya. Karna jujur selalu iri dengan ahli ilmu dan yang udah banyaaak banget amalan jariyahnya. Semoga bisa kebagian semangatnya terus dalam syi’ar seperti para guru ini, Aamiiinn!! Makasiii @hanungbramantyo udah nemeniiin🤗❤️",personal storytelling
"dive into one of the wildest, most breathtaking mountain pools🏞️ #travel #socotra #travelsocotra",personal storytelling
"@sinisukanthony recently touched down in Guangzhou, Hangzhou, Nanjing, and Shanghai, sharing plenty of smiles, selfies, and special moments with VICTOR supporters 🏸💙",personal storytelling
"✨ 10 years in the making... Today, I’m finally ready to share something very personal. A dream I’ve carried even before Haengun was born — and it’s about to come true. 😭💖 12 years in the modeling & entertainment industry have shaped this vision, and now... it’s finally happening. Any guesses what this project might be? 👀 Hint: It’s connected to my journey, my passion, and my love for helping others build confidence — especially kids. 💫 Set your alarm — I’ll reveal EVERYTHING today at 5 PM sharp ⏰ Can’t wait to finally spill it to you all! 🫶 🎥 Drop your guesses below! 👇👇👇 #personalcolor #personalcoloranalysis #personalcolormedan #personalcolorjakarta #modeling",personal storytelling
"A festive week filled with love, laughter, and the best people 🥳🤗🖤 Celebrating the birthdays of my dearest and the joy of togetherness 🥂✨ Grateful for moments like these! #festiveweek #birthdaydump #friendship",personal storytelling
"Jolie is back! 🐝 . . . . . . . . . . . . . Thank u @intm_nettv @netmediatama for the once in the life time opportunity. Sungguh perjalananan yg sangaaattt tdk mudah buat jadi bagian dari INTM C2, tapi aku bersyukur banget… Apalagi bisa ketemu kak @lunamaya @panca_m @ganegani dan @ivan_gunawan yg uda bantu aku wujudin mimpi terbesarku, sebagai Jolie yg lebih dari sekedar model iklan. Terima kasih jg buat family, friends dan fansss akuuuu @jolie_intm @bibirnyajolie @jolie_starrr @joliefanpage.id @joliefanbase_ @team_jolie.intm @jolie_intmc2 @teamjolie.id (sorry ndak bs kusebut satu-satu, kebanyakan😳, pokoknya luv!) Dan untuk temen2 model, thank you so much for keeping up with me selama kompetisi. Ini baru awal dari chapter baru, the new JOLIE! 📸: @denymirrorcle 💋: @wickkyhalimofficial_ *jangan lupa nonton youtube aku! Di chanel “tiffany_jolie” Besok juga ada live ig, pantengin aja insta storyku untuk info lebih lanjut. ❤️",personal storytelling
"#itsoKEI punya kekurangan tapi pilihan kamu untuk mengubahnya menjadi kekuatan Kalo ngomongin kekurangan, banyaaaak banget dan manusia ini sungguh sangat banyak kekurangan fisik maupun mental. Tapi kalo kita sadari, Kita tahu kekurangan kita apa, Kita justru bisa mengubah itu jadi kekuaran. Ini salah satu aku overcome kekurangan aku. Banyakin latihan dari kekurangan-kekurangan aku, lama2 akan berprogress, nikmati ups & down nyaa. Lama kelamaan jadi kekuatan. Kalo kamu gimana? #workout #gym #tips #gymmotivation #workoutmotivation #gymlife #itsokei",personal storytelling
"just fyi, breastfeeding moms like me are sucked dry and hydration everywhere is a problem, including my lips! so i’m happy I get bring some life back 😋👄",personal storytelling
"DEMI MAKAN INI, AKU HARUS LEWATI HUTAN DAN BADAI... 😭🌪️🌲🍜 #rowiekorea #beginilahrealitanya Enggak, ini bukan drama Korea... tapi literally kisahku demi semangkuk jajangmyeon legendaris yang katanya ”once you eat, you can’t forget.“ Tempat ini udah buka puluhan tahun, isinya cuma local ajumma-ajumma, dan nggak bisa delivery harus ke sana langsung. Masalahnya... tempatnya tuh bukan di tengah kota, tapi di balik bukit, harus jalan kaki dari halte terakhir, dan waktu aku ke sana... hujan, badai, angin topan level ’hati yang ditinggal pas lagi sayang-sayangnya‘. Aku sempet mikir, ”Ngapain sih, cuma demi mie hitam doang?“ TAPI PAS SUAPAN PERTAMA... AKU LANGSUNG DIAM. INI ENAK BANGET TERUTAMA yang suka SEAFOOD Kuah kentalnya tuh nggak terlalu manis, lebih ke gurih asin, irisan bawangnya banyak, seafood nya tuh bukan potongan kecil pelit, tapi full fullan! Dan mie-nya... kenyalnya tuh kaya hubungan yang sehat: nggak lembek, nggak keras, pas. Aku sampai mikir, mungkin badai itu adalah ujian... dan jajangmyeon ini hadiahnya. 🎖️ Kalau kamu suka jajangmyeon yang lebih traditional dan nggak terlalu instan vibes, you HAVE TO try this one. 📍 산타의 돌짜장 (Santa’s Dol Jjajang) 💸 20,000₩~ ( for 2 people portion ) . Follow aku buat rekomendasi makanan lokal Korea yang worth the struggle 🫶 #RowieEkaEats #ohmygyeonggi2025 #2025OMG #Gyeonggi_story #ohmygyeonggi #gyeonggido #JajangmyeonChallenge #MakanSampaiDapat #KFoodHunt #MieHitamLegend #간장계장 #양념게장#자짱면 #이천맛집 #icheonrestaurant #gyeonggido #icheon",personal storytelling
Terima kasih dan salut untuk para public Figure yang selalu Mendukung berbagai cabang olahraga Indonesia 🔥 match yang super seru dan gokil bersama @desta80s @raffinagita1717 🤩🥂 Legenda ganda putri kebanggan Indonesia kak @greyspolii yang selalu menginspirasi 🥰🌟 Apapun acaranya harus bang @radotvalent MC nya 🤪 Sukses selalu olahraga Indonesia @sctv @turnamenolahragaselebritiid @rans.sportainment @rans.entertainment 📸 : @feyzheng 😍,personal storytelling
Aduuuh...makin enak kurasa racikan tepung krispi & saus petis kental si jualan tahu isi yg udah eksis dari 1999 ni skrg! Ga sia2 jauh2 dikirim langsung dari pulau Jawa sana bahan utama bumbu petisnya! Harganya pun masih 2 ribu per pcs pulak! 😍🔥🍘👍🏻,personal storytelling
"on creativity & imperfections — this particular episode of @fashionneurosis_bellafreud with @jw_anderson was utterly calming for me :-) peeling so many layers about art, creative process, Challengers (!!!), and life itself, with its peculiar imperfections. and the classic psychological therapy concept? sooo comfortable to watch",personal storytelling
"Me trying to process my tiktok get liked by BTS🥲💜  Y'all I cant even!! I'm literally crying and screaming at the same time!! Still can't believe this really happened to me, my whole 11 years of stanning them really paid off😭 I know it sounds exaggerated but this means the whole world to me🥹💜 THEY SAW MY VIDEO!! BANGTAN SAW MY VIDEO!! JIMIN, JUNGKOOK, V, JIN, SUGA, RM, J-HOPE SAW MY VIDEO!! I'm deceased💀 idc anymore if people said it's not that deep but for me it is😭 thank u universe✨ 💜 Forever grateful for ...",personal storytelling
"Tulisan untuk @lastlovemii @nicetrymii @mitwooooooo & the next penerusnya Media sosial sering dianggap ruang bebas, tapi banyak yang lupa kalau kebebasan itu ada batasannya. Komentar di akun orang lain itu sama aja kayak masuk ke rumah mereka. Lo gak bisa asal nyelonong tanpa “ketok pintu” atau bilang “permisi”. Apalagi kalau yang lo sampein adalah komentar negatif yang sering kali lebih tajam dari kenyataan. Yang lebih ironis, orang yang paling sering ngehina biasanya gak pernah “ngaca diri”. Begitu dikritik balik, malah marah-marah, nyerang, atau buru-buru kunci akun. Bukannya kalau lo berani ngasih komentar, lo juga harus siap nerima balasan? Sebenernya, daripada lo buang energi buat nyinyir dan ngehina orang, kenapa gak fokus buat perbaiki diri sendiri? Rawat diri, olahraga, baca buku, atau lakuin sesuatu yang bikin lo lebih berkembang. Lo bakal kaget seberapa banyak hal positif yang bisa lo dapetin kalau lo berhenti sibuk ngurusin hidup orang lain. Pikiran lo bakal lebih terbuka, dan lo gak bakal gampang terjebak mentality iri atau dengki. Karena sering kali, komentar negatif itu lahir dari rasa kurang puas sama hidup sendiri, bukan karena kesalahan orang lain. Daripada sibuk ngejatuhin orang lain, kenapa gak pake energi itu buat bangun kebiasaan baik yang bisa bawa lo lebih jauh? Fokus ke diri sendiri itu bukan cuma bikin lo lebih bahagia, tapi juga bikin hidup lo lebih berarti. Ini bukan soal baper. Orang-orang seperti lo wajib disadarkan, karena perilaku kalian itu bakal ngasih efek buruk, bukan cuma buat yang lo hina, tapi juga buat lingkungan sosial media secara keseluruhan. Sosial media harusnya jadi tempat buat belajar, berbagi, dan berkembang, bukan ladang buat saling menjatuhkan. Kalau gak ada yang ngingetin, budaya toxic ini bakal terus dianggap normal. #tulisIman #imanpulungan #proudlybataknese #batakpride✨ #segasemigadun #segasehatgagah",personal storytelling
Guysss still can’t believe I’m preparing for my virgin half marathon!!! From I HATE RUNNING — to signing up for a HM! That’s crazy! 🤪🙈 ...,personal storytelling
"Klo sebelumnya moment ter-grogi ialah saat sharing tentang bisnis kopi tahun lalu di panggungnya @superadventure_id di event @indonesia.summit Ini kedua kalinya moment paling grogi seumur hidup, naiknya cuma beberapa menit persiapannya bikin kepikiran wkwk Gimana ga deg”an bicarain product launch realme Buds Air 5 dikonsep chit-chat, takut salah omong karena ini bener” pengalaman pertama kali seperti ini di panggung utama dan ditonton oleh para tech influencer top of mind indonesia, BA realme Indonesia, awak media, brand kolega & partner realme Indonesia, tim realme Indonesia, realme fans seluruh Indonesia, realme friends seluruh indonesia dan penonton online live streaming. Ga kebayang sama sekali saya yang anak introvert, yang dulunya pas kuliah ga berani ngomong di depan anak SMA, sekarang bisa dapat kesempatan ini. Terima kasih banyak untuk kesempatan dan kepercayaannya @realmeindonesia @realmecommunity @realmeglobal Sampai jumpa di moment” selanjutnya! Lets Rockin! #realmeIndonesia #realme5thAnniversary",personal storytelling
"gw percaya bahwa hal baik akan bertemu dengan yang baik pula, begitupun sebaliknya. dan yaw, seperti itulah cara semesta bekerja. kita benar-benar akan bertemu dengan hal yang telah kita usahakan. 🤍🍃",personal storytelling
"My best friends for the rest of my life 💜🥹 We're definetly going to meet in 2025✨ APOBANGPO —Uda duga sebenarnya kalau habis konser busan mereka mau announced something tapi aku masih DENIAL BANGET karena belum pernah kesampaian ketemu mereka, nyesel sih nyesel ga bisa ke Busan tapi karena satu dua lain hal ga baik buat dipaksain jadi disinilah aku rela nunggu untuk kesekian tahunnya buat liat mereka perform bareng-bareng lagi di 2025 Aku yakin kita semua bisa kok lewatin ini semua, ga akan berasa juga, anggap aja dikasih kesempatan untuk persiapan lebih matang untuk ketemu mereka 🥹💜 *fandom hugs* **video credited by twitter",personal storytelling
"almost 3 years of building #TiGaHouse, yes it was a lot of blood sweat and tears from hubby and I… but I owe this to you guys who supported me. di instagram story sering bahas rasa bersyukur kepada kalian, tapi disini ingin berterima kasih kepada temen temen yang sudah dukung karir aku, kami ga akan di posisi ini tanpa bantuan kalian 🥹🙏🏻❤️ dan juga kepada tukang tukang yang banting tulang beberapa tahun ini, aku mah apa lah santai di ruang ber-AC tunggu rumah jadi. yang beneran di lapangan pake tenaga fisik untuk bantu bangun rumah impian kami, terima kasihh🥹 tagged my main vendors in the video, check them out! : ⏭️ architect and ID, building contractor, furniture contractors #TitanAndGaius #dreamhouse #houseinspiration #modernminimalist",personal storytelling
"Beginilah ya kalau pacer nya cewek cewek kebanyakan gula 🤪✌🏻 @btn_jakim @mizunoid sedikit cuplikan yang sayang kalau gak di post😜🤏🏻 untuk gerbong 2.45 kalian super keren! Kompak & seru banget, mulai dr nyanyi, berdendang, tebak kata, adu pantun semua dilakuin! 🫰🏻🤣💃🪩💨 Bahkan tiap dari water station, barisan langsung balik lagi dengan rapi!! Terimakasih banyak para runners yang kemarin ikut seru2 an di gerbong kita ya ✨🫶🏻😍😜 Terimakasih atas kepercayaan nya menjadikan kita pacer woohoo @btn_jakim @mizunoid event nya luar biasa!🥳❤️♥️💙💙 #BTNJakim2025 #pacer #mizuno #halfmarathon",personal storytelling
"📍Keukenhof, Netherlands🌷🇳🇱. Buat kalian yang penasaran tentang: 1. Cara lihat bunga tulip di Belanda 2. Rekomendasi 5 Tempat Makanan Enak di Belanda 3. Biaya hidup di Belanda sebagai turis 4. Review hostel affordable di Belanda Bisa check ke @jejaksonia ya 😊. Disana banyak resource gratis tentang cara hemat liburan di Belanda. Check story highlight “Belanda” untuk lihat link Vlog #JejakSonia episode 1-4 ❤️🎥. 🧥🥾Winter Coat & Boots from: @winterattire.id. Jangan lupa follow akun @jejaksonia dan subscribe YT-nya untuk tips traveling di 43 Negara episode berikutnya ✈️. #JejakSonia #43Countriesin10Years #fransiskasoniasvoyage #SoniainEurope #SoniainBelanda #SoniainNetherlands #SoniainAmsterdam #Keukenhof #TulipSeason #KeukenhofExpress #tulipdibelanda #tulipbelanda #TravelTips #SpringinNetherlands #ExploreEurope #ExploreNetherlands #belanda #explorebelanda #visitnetherlands #visitbelanda #netherlands",personal storytelling
